"ID","quadratic","cubic","Briere","Schoolfield","Best_fit","consumer","trait_name","BIC","habitat","location"
179,25.0490025238514,19.8508194789739,NA,20.2152648037433,"cubic","Acer saccharum","net photosynthesis rate",24.8326431200726,"terrestrial","sawyer highway, north woodstock, new hampshire"
180,14.7909842014308,13.5321949013389,NA,10.6103215390848,"Schoolfield","Acer saccharum","net photosynthesis rate",14.5746247976521,"terrestrial","sawyer highway, north woodstock, new hampshire"
181,16.046297233112,13.4997258308245,NA,10.7239720966016,"Schoolfield","Acer saccharum","net photosynthesis rate",15.8299378293333,"terrestrial","sawyer highway, north woodstock, new hampshire"
182,23.6455877166066,22.2012412852826,NA,20.2623799306723,"Schoolfield","Acer saccharum","net photosynthesis rate",23.4292283128278,"terrestrial","sawyer highway, north woodstock, new hampshire"
183,11.9268575966682,12.6531260531855,NA,16.6645665580679,"quadratic","Acer saccharum","net photosynthesis rate",11.7104981928895,"terrestrial","sawyer highway, north woodstock, new hampshire"
184,0.833464269537478,2.65808369422832,NA,NA,"quadratic","Acer saccharum","respiration rate",0.617104865758731,"terrestrial","hubbard brook, experimental forest, west thornton, new hampshire"
185,-7.35895072223735,-9.41249736441506,NA,NA,"cubic","Acer saccharum","respiration rate",-7.5753101260161,"terrestrial","hubbard brook, experimental forest, west thornton, new hampshire"
186,-10.2002757670802,-18.931901624917,NA,NA,"cubic","Acer saccharum","respiration rate",-10.416635170859,"terrestrial","hubbard brook, experimental forest, west thornton, new hampshire"
187,-12.3146006395746,-14.6874020314558,NA,NA,"cubic","Acer saccharum","respiration rate",-12.5309600433534,"terrestrial","hubbard brook, experimental forest, west thornton, new hampshire"
188,-15.7998407571609,-19.9070854448317,NA,NA,"cubic","Acer saccharum","respiration rate",-16.0162001609397,"terrestrial","hubbard brook, experimental forest, west thornton, new hampshire"
189,-13.7689204624023,-19.0666267177212,NA,NA,"cubic","Acer saccharum","respiration rate",-13.985279866181,"terrestrial","sawyer highway, north woodstock, new hampshire"
190,-9.80623690859062,-9.24101904628607,NA,-6.75438361195544,"quadratic","Acer saccharum","respiration rate",-10.0225963123694,"terrestrial","sawyer highway, north woodstock, new hampshire"
191,-13.279500532996,-12.9838575302328,NA,NA,"quadratic","Acer saccharum","respiration rate",-13.4958599367748,"terrestrial","sawyer highway, north woodstock, new hampshire"
192,-14.3935937343165,-21.7245753612357,NA,NA,"cubic","Acer saccharum","respiration rate",-14.6099531380953,"terrestrial","sawyer highway, north woodstock, new hampshire"
193,-17.2184354044761,-17.4957782011348,NA,NA,"cubic","Acer saccharum","respiration rate",-17.4347948082549,"terrestrial","sawyer highway, north woodstock, new hampshire"
194,-13.052142687264,-14.1923510754926,NA,NA,"cubic","Eucalyptus pauciflora","respiration rate",-13.8851048103518,"terrestrial","gudgenby valley, namadgi national park, southeast australia"
195,-5.96643889011107,-13.2888198211198,NA,NA,"cubic","Eucalyptus pauciflora","respiration rate",-7.52868724037466,"terrestrial","gudgenby valley, namadgi national park, southeast australia"
196,-10.0030157131006,-9.47161157699698,-10.7345357124343,NA,"Briere","Eucalyptus pauciflora","respiration rate",-10.8359778361884,"terrestrial","gudgenby valley, namadgi national park, southeast australia"
197,-7.42995852991892,-20.9826851724685,-16.8298436299343,-23.3084519632361,"Schoolfield","Eucalyptus pauciflora","respiration rate",-8.2629206530067,"terrestrial","gudgenby valley, namadgi national park, southeast australia"
198,-7.60645286961,-12.6196474097754,-11.1839459347261,NA,"cubic","Eucalyptus pauciflora","respiration rate",-8.43941499269778,"terrestrial","gudgenby valley, namadgi national park, southeast australia"
199,-9.04239330393552,-10.000599814304,NA,-11.3096132335446,"Schoolfield","Eucalyptus pauciflora","respiration rate",-9.8753554270233,"terrestrial","gudgenby valley, namadgi national park, southeast australia"
200,-17.3004688032656,-22.6476416278178,-13.397010238711,-10.4221415693882,"cubic","Eucalyptus pauciflora","respiration rate",-18.1334309263534,"terrestrial","gudgenby valley, namadgi national park, southeast australia"
201,-15.84902489834,-31.3717283785715,NA,-24.9961360826548,"cubic","Larrea divaricata","net photosynthesis rate",-17.4112732486036,"terrestrial","death valley, california"
202,-27.2920461568287,-31.111135839315,NA,-63.404892290617,"Schoolfield","Larrea divaricata","net photosynthesis rate",-28.1250082799165,"terrestrial","death valley, california"
203,-21.412849934806,-22.2234402972219,-9.1875120964403,-35.3084341768391,"Schoolfield","Larrea divaricata","net photosynthesis rate",-22.9750982850696,"terrestrial","death valley, california"
204,-2.44681738301662,-12.944837142948,NA,2.4541790608412,"cubic","Larrea divaricata","net photosynthesis rate",-2.12905121629727,"terrestrial","death valley, california"
205,-7.95172493033311,-29.150952244067,-3.31270160498696,5.03091234648562,"cubic","Larrea divaricata","net photosynthesis rate",-5.39549561187208,"terrestrial","death valley, california"
206,-6.64352141900721,-21.9818496348023,-19.6547600622882,-8.06790606022965,"cubic","Larrea divaricata","net photosynthesis rate",-1.76801811953441,"terrestrial","death valley, california"
207,-41.7204171754827,-39.8648156164438,NA,NA,"quadratic","Larrea divaricata","respiration rate",-40.9315188661379,"terrestrial","death valley, california"
208,-30.0000758278931,-28.2460053382561,NA,-27.2585891568288,"quadratic","Larrea divaricata","respiration rate",-29.6823096611737,"terrestrial","death valley, california"
209,-32.6897917628958,-35.1336742335747,NA,NA,"cubic","Larrea divaricata","respiration rate",-32.3720255961765,"terrestrial","death valley, california"
210,60.0291955779181,57.5186201506089,57.1988184035673,57.3879847826793,"Briere","Chondrus crispus","net photosynthesis rate",59.1962334548303,"marine","Jaffrey Point, New Hampshire"
211,44.3657014368313,36.4048850708566,NA,37.9732896742237,"cubic","Gigartina stellata","net photosynthesis rate",43.5327393137435,"marine","Jaffrey Point, New Hampshire"
212,41.9635503014031,17.2858348081362,41.485159281767,44.4755017672558,"cubic","Chondrus crispus","respiration rate",41.1305881783153,"marine","Jaffrey Point, New Hampshire"
213,28.4506451810363,11.328889443757,29.661233192131,33.1826577769656,"cubic","Gigartina stellata","respiration rate",27.6176830579485,"marine","Jaffrey Point, New Hampshire"
214,-21.3900127414502,-21.2902990185609,NA,-18.0815388966815,"quadratic","Triticum aestivum","respiration rate",-19.130215311604,"terrestrial","Department of Environmental Biology, Research School of Biological Sciences, The Australian National University, Canberra City, Australia"
215,-27.6878673327035,-26.5450910362408,NA,NA,"quadratic","Triticum aestivum","respiration rate",-24.8556665282947,"terrestrial","Department of Environmental Biology, Research School of Biological Sciences, The Australian National University, Canberra City, Australia"
216,1.87221226818359,-5.72865443764753,NA,-10.0058409380347,"Schoolfield","Potamogeton pectinatus","net photosynthesis rate",1.03925014509581,"freshwater","Department of Botany and Institute for Environmental Studies, Birge Hall, University of Wisconsin-Madison, Madison, USA"
217,-15.9046112405544,-18.0748270777005,NA,-18.0734984415763,"cubic","Potamogeton pectinatus","respiration rate",-17.466859590818,"freshwater","Department of Botany and Institute for Environmental Studies, Birge Hall, University of Wisconsin-Madison, Madison, USA"
218,3.56302050155527,5.3389493292234,NA,4.63230783788495,"quadratic","Egeria densa","net photosynthesis rate",2.00077215129168,"freshwater","florida, usa"
219,0.565566841941486,-15.302139510234,3.82658018613999,NA,"cubic","Hydrilla verticillata","net photosynthesis rate",-0.996681508322113,"freshwater","florida, usa"
220,2.53487717897228,4.19770998398591,0.797927871807476,NA,"Briere","Egeria densa","respiration rate",0.972628828708676,"freshwater","florida, usa"
221,-2.35896637162093,-2.10410375869193,NA,NA,"quadratic","Hydrilla verticillata","respiration rate",-3.92121472188453,"freshwater","florida, usa"
222,51.2195317472004,52.9143050935371,51.073966221631,53.1881774879082,"Briere","Aloe arborescens","respiration rate",52.4298721191766,"terrestrial","Melbourne, Fla"
223,-6.88586404577019,-10.0329223281146,-12.6185270096659,NA,"Briere","Caulerpa prolifera","respiration rate",-7.71882616885797,"marine","Encanizada de la torre, spain"
224,-3.32177676823906,-10.9528680865641,-3.2934097391788,NA,"cubic","Caulerpa prolifera","respiration rate",-4.15473889132684,"marine","Encanizada de la torre, spain"
225,-11.1594172100289,-9.18534663832444,NA,-4.15609383660369,"quadratic","Caulerpa prolifera","respiration rate",-11.9923793331167,"marine","Encanizada de la torre, spain"
226,-5.71335924166354,-3.76086712151842,NA,NA,"quadratic","Caulerpa prolifera","respiration rate",-6.54632136475132,"marine","Encanizada de la torre, spain"
227,-Inf,NA,-187.532674016365,NA,"quadratic","Caulerpa prolifera","net photosynthesis rate",-Inf,"marine","Encanizada de la torre, spain"
228,22.9509323688991,22.5517975269845,15.6633364770427,NA,"Briere","Caulerpa prolifera","net photosynthesis rate",21.3886840186355,"marine","Encanizada de la torre, spain"
229,53.4498032209311,54.0199101873585,54.1780667670588,NA,"quadratic","Helianthus annuus","respiration rate",53.7675693876504,"terrestrial","valenzano, southern italy"
230,33.0352551616628,19.5353643069631,NA,NA,"cubic","Helianthus annuus","respiration rate",33.3530213283822,"terrestrial","valenzano, southern italy"
231,55.5073195812893,56.9198132267585,NA,NA,"quadratic","Sorghum bicolor","respiration rate",55.8250857480086,"terrestrial","valenzano, southern italy"
232,37.2896501719039,34.1068784955766,NA,45.5586283756037,"cubic","Sorghum bicolor","respiration rate",37.6074163386233,"terrestrial","valenzano, southern italy"
233,29.5566969738799,24.2530796365959,NA,NA,"cubic","Triticum durum","respiration rate",29.8744631405992,"terrestrial","valenzano, southern italy"
234,49.3776571531481,50.7951678877268,NA,55.0345862017948,"quadratic","Cicer arietinum","respiration rate",49.6954233198675,"terrestrial","valenzano, southern italy"
235,-6.95138201270524,-47.8151232417034,NA,-3.30668684402062,"cubic","Laminaria saccharina","respiration rate",-7.78434413579302,"marine","Long Cove Point, Chamberlain, Maine, USA"
236,-0.164201490458897,0.885661334269731,2.48935133540401,NA,"quadratic","Laminaria saccharina","respiration rate",-0.997163613546677,"marine","Long Cove Point, Chamberlain, Maine, USA"
237,162.788574387647,161.479861877,160.446112744451,162.110016322479,"Briere","Triticum aestivum","respiration rate",170.103139973604,"terrestrial","Department of Theoretical Production Ecology, c/o Centre for Agrobiological Research (CABO), Wageningen, The Netherlands, "
238,31.9025732047089,29.2110416891482,26.7454761923136,22.6798249103165,"Schoolfield","Lolium perenne","respiration rate",34.992928093668,"terrestrial","Department of Theoretical Production Ecology, c/o Centre for Agrobiological Research (CABO), Wageningen, The Netherlands, "
239,123.602413585659,94.572293488205,91.2243974124145,82.1106977785555,"Schoolfield","Zea mays","respiration rate",129.823805831617,"terrestrial","Department of Theoretical Production Ecology, c/o Centre for Agrobiological Research (CABO), Wageningen, The Netherlands, "
240,5.85298981193634,-1.73308858998804,NA,NA,"cubic","Hakea preissii","respiration rate",5.02002768884856,"terrestrial","New Woolshed, Lakeside station, 1969"
241,11.1241507228561,-0.300802505885489,3.03721879152229,-1.42331762682394,"Schoolfield","Eremophila miniata","respiration rate",9.56190237259252,"terrestrial","New Woolshed, Lakeside station, 1969"
242,17.6725539068763,16.4656787852762,NA,NA,"cubic","Threlkeldia diffusa","net photosynthesis rate",16.1103055566127,"terrestrial","Old Homestead, Lakeside station, 1969"
243,46.3593776128684,38.3468547836816,NA,56.5124956975626,"cubic","Acacia tetragonophylla","net photosynthesis rate",46.1430182090896,"terrestrial","Old Homestead, Lakeside station, 1969"
244,32.2531274863699,7.34573563518205,46.5307286318589,NA,"cubic","Arthrocnemum bidens","net photosynthesis rate",31.4201653632821,"terrestrial","New Woolshed, Lakeside station, 1969"
245,28.677223426307,29.7796702925956,NA,32.3280625721822,"quadratic","Arthrocnemum bidens","net photosynthesis rate",27.1149750760434,"terrestrial","New Woolshed, Lakeside station, 1969"
246,22.6811168446731,-7.11248260260426,28.2418847978266,NA,"cubic","Kochia planifolia","net photosynthesis rate",21.1188684944095,"terrestrial","New Woolshed, Lakeside station, 1969"
247,65.5966994960711,56.5829815863277,55.0232252837671,37.7622535500651,"Schoolfield","Kochia planifolia","net photosynthesis rate",65.3803400922923,"terrestrial","New Woolshed, Lakeside station, 1969"
248,6.84839900243255,-7.45553441105437,NA,12.1662110288049,"cubic","Arthrocnemum bidens","respiration rate",6.01543687934477,"terrestrial","New Woolshed, Lakeside station, 1969"
249,30.968557260644,17.4576254099531,31.696895134505,10.6469937951941,"Schoolfield","Acacia craspedocarpa","net photosynthesis rate",29.4063089103804,"terrestrial","Lakeside Station, 1969"
250,-25.6736225032634,-24.7976913388097,NA,-24.5324232702563,"quadratic","Pinus sylvestris","respiration rate",-27.235870853527,"terrestrial","Mckrijarvi Research Station, University of Jocnsuu, Finland"
251,-17.1607901190768,-18.8475604445832,NA,NA,"cubic","Pinus sylvestris","respiration rate",-18.7230384693404,"terrestrial","Mckrijarvi Research Station, University of Jocnsuu, Finland"
252,-30.7718301758308,-38.8222874562166,NA,-48.9621208739793,"Schoolfield","Pinus sylvestris","respiration rate",-32.3340785260944,"terrestrial","Mckrijarvi Research Station, University of Jocnsuu, Finland"
253,-17.9094615424226,-85.0117363874017,NA,-18.0891147443465,"cubic","Pinus sylvestris","respiration rate",-19.4717098926862,"terrestrial","Mckrijarvi Research Station, University of Jocnsuu, Finland"
254,-55.2994015118926,-54.2606454368812,-26.9025984813263,NA,"quadratic","Pinus radiata","respiration rate",-53.3597749127406,"terrestrial","Lincoln, Christchurch, New Zealand"
255,-34.7199047683245,-37.3140855808267,NA,NA,"cubic","Populus deltoides","respiration rate",-34.9362641721033,"terrestrial","Lincoln, Christchurch, New Zealand"
256,10.0718302822763,5.92392945641105,NA,NA,"cubic","Eucheuma isiforme","net photosynthesis rate",10.3895964489956,"marine","Molasses Key, florida"
257,-9.31937354028266,-8.04831044322994,NA,-15.1629940773116,"Schoolfield","Eucheuma isiforme","net photosynthesis rate",-9.00160737356332,"marine","Bahia Honda, florida"
258,20.3863460168477,18.7795008258423,NA,NA,"cubic","Eucheuma nudum","net photosynthesis rate",20.7041121835671,"marine","Anclote Key"
259,16.9824388756734,17.6495892872375,24.0719670366469,NA,"quadratic","Eucheuma acanthocladum","net photosynthesis rate",17.3002050423927,"marine","Anclote Key"
260,27.8620036956767,29.2469383588747,NA,28.6889321030093,"quadratic","Eucheuma gelidium","net photosynthesis rate",28.179769862396,"marine","Molasses Key, florida"
261,17.6900718467568,10.5413965470004,12.3787950084168,NA,"cubic","Eucheuma isiforme","respiration rate",18.0078380134762,"marine","Molasses Key, florida"
262,-1.27293608358926,-9.31703090984383,-5.1407627422438,-5.62230357157092,"cubic","Eucheuma isiforme","respiration rate",-0.955169916869922,"marine","Bahia Honda, florida"
263,27.593773580385,13.3162784961216,20.493941984612,NA,"cubic","Eucheuma nudum","respiration rate",27.9115397471044,"marine","Anclote Key"
264,13.3393299754596,-20.5998568509176,2.24268067500731,-2.04212759985175,"cubic","Eucheuma acanthocladum","respiration rate",13.1229705716809,"marine","Anclote Key"
265,13.9967912091736,9.29112296797625,10.2170428718995,NA,"cubic","Eucheuma gelidium","respiration rate",14.314557375893,"marine","Molasses Key, florida"
266,51.7166786653482,52.5951471742436,56.0137800729825,NA,"quadratic","Spinacia oleracea","net photosynthesis rate",50.8837165422605,"terrestrial","Botanisches Institut, Universitat Dusseldorf, D-4000 Dusseldorf, Federal Republic of Germany"
267,14.486764798254,13.9896659869524,20.6531805437636,13.9366140893428,"Schoolfield","Spinacia oleracea","respiration rate",13.6538026751663,"terrestrial","Botanisches Institut, Universitat Dusseldorf, D-4000 Dusseldorf, Federal Republic of Germany"
268,17.2438184282576,18.634964417845,NA,NA,"quadratic","Spinacia oleracea","respiration rate",16.4108563051699,"terrestrial","Botanisches Institut, Universitat Dusseldorf, D-4000 Dusseldorf, Federal Republic of Germany"
269,66.8305703753548,65.8807742169115,NA,64.3946281974596,"Schoolfield","Spinacia oleracea","net photosynthesis rate",67.6194686846997,"terrestrial","Botanisches Institut, Universitat Dusseldorf, D-4000 Dusseldorf, Federal Republic of Germany"
270,29.5619664891596,24.3727047768718,NA,NA,"cubic","Spinacia oleracea","respiration rate",30.3508647985045,"terrestrial","Botanisches Institut, Universitat Dusseldorf, D-4000 Dusseldorf, Federal Republic of Germany"
271,77.9905532380589,69.0343211405114,NA,NA,"cubic","Valerianella locusta","net photosynthesis rate",79.2008936100351,"terrestrial","Botanisches Institut, Universitat Dusseldorf, D-4000 Dusseldorf, Federal Republic of Germany"
272,24.1240801168533,25.007181940397,NA,NA,"quadratic","Valerianella locusta","respiration rate",25.3344204888295,"terrestrial","Botanisches Institut, Universitat Dusseldorf, D-4000 Dusseldorf, Federal Republic of Germany"
273,36.1937499547601,36.8619127537043,NA,NA,"quadratic","Valerianella locusta","respiration rate",37.4040903267363,"terrestrial","Botanisches Institut, Universitat Dusseldorf, D-4000 Dusseldorf, Federal Republic of Germany"
274,59.087077695344,60.2127307661175,NA,61.0120324736496,"quadratic","Synechocystis sp. PCC 6803","net photosynthesis rate",58.2541155722563,"freshwater","Wilmington, DE, Usa"
275,39.0060885979291,32.0778343301967,42.50158897636,NA,"cubic","Synechocystis sp. PCC 6803","net photosynthesis rate",38.1731264748413,"freshwater","Wilmington, DE, Usa"
276,37.2795430988796,32.9088572553456,36.2315870922029,NA,"cubic","Synechocystis sp. PCC 6803","respiration rate",35.717294748616,"freshwater","Wilmington, DE, Usa"
277,38.3121017906329,19.2283113110297,36.3953800499501,28.7841030311623,"cubic","Synechocystis sp. PCC 6803","respiration rate",36.7498534403693,"freshwater","Wilmington, DE, Usa"
278,-27.6841833289754,-34.5425227411544,NA,-24.6457570265218,"cubic","Rosa hybrida","net photosynthesis rate",-20.4575333698941,"terrestrial","Davis California, USA"
279,-24.8737314284786,-23.2766800210422,NA,-23.971912421485,"quadratic","Zostera marina","net photosynthesis rate",-25.0900908322573,"marine","York river mouth, Chesapeake Bay, Virginia, USA"
280,-15.4671921698275,-20.4372436098449,NA,-19.4570022742309,"cubic","Ruppia maritima","net photosynthesis rate",-15.6835515736062,"freshwater","York river mouth, Chesapeake Bay, Virginia, USA"
281,103.632365750357,104.824367638499,103.405597252971,104.33762971866,"Briere","Asterionella formosa","net photosynthesis rate",107.615294844573,"freshwater","Lake Windermere, Uk"
282,41.2429030513405,38.9941168962972,33.9767368295206,NA,"Briere","Thalassiosira pseudonana","net photosynthesis rate",43.5027004811867,"marine","Algobank-Caen culture collection, University of Caen Basse-Normandie, France"
283,38.7478540289586,31.3665187130808,NA,NA,"cubic","Skeletonema marinoi","net photosynthesis rate",41.3040833474196,"marine","Algobank-Caen culture collection, University of Caen Basse-Normandie, France"
284,35.0831378803271,26.0781914028437,33.9161780016315,NA,"cubic","Pseudo-nitzschia fraudulenta","net photosynthesis rate",37.3429353101733,"marine","Algobank-Caen culture collection, University of Caen Basse-Normandie, France"
285,24.2815548633496,17.8209308118161,30.8569427850343,NA,"cubic","Emiliana huxleyi","net photosynthesis rate",26.8377841818106,"marine","Algobank-Caen culture collection, University of Caen Basse-Normandie, France"
286,20.547180619567,22.366911729404,NA,18.6513019466493,"Schoolfield","Isochrysis galbana","net photosynthesis rate",22.486807218719,"marine","Algobank-Caen culture collection, University of Caen Basse-Normandie, France"
287,22.5160235382297,21.7171797121761,28.6204914426099,NA,"cubic","Isochrysis aff. Galbana","net photosynthesis rate",25.3482243426386,"marine","Algobank-Caen culture collection, University of Caen Basse-Normandie, France"
288,32.9689560951647,30.2621919161872,33.3809340676696,NA,"cubic","Pavlova lutheri","net photosynthesis rate",34.9085826943167,"marine","Algobank-Caen culture collection, University of Caen Basse-Normandie, France"
289,39.1590928724712,26.8997599105563,17.1401123893936,NA,"Briere","Lepidodinium chlorophorum","net photosynthesis rate",41.7153221909322,"marine","Algobank-Caen culture collection, University of Caen Basse-Normandie, France"
290,27.555090629665,18.0701112554111,26.0211988486163,28.2674462245209,"cubic","Elodea canadensis","net photosynthesis rate",26.7221285065772,"freshwater","Leeds and Liverpool canal, Merseyside, UK"
291,25.7903245799297,27.5487629484277,26.1610326267392,21.0064729968185,"Schoolfield","Cladophora glomerata","net photosynthesis rate",24.2280762296661,"freshwater","Leeds and Liverpool canal, Merseyside, UK"
292,34.3887946753221,36.387638018302,35.7092481877133,NA,"quadratic","Spirogyra sp","net photosynthesis rate",32.8265463250585,"freshwater","Leeds and Liverpool canal, Merseyside, UK"
293,21.3549583140765,18.4147785525724,17.434972665667,19.8597079057273,"Briere","Elodea canadensis","respiration rate",20.5219961909887,"freshwater","Leeds and Liverpool canal, Merseyside, UK"
294,10.2281410188332,8.59079271288275,7.11813632436188,3.78431720748266,"Schoolfield","Cladophora glomerata","respiration rate",8.66589266856955,"freshwater","Leeds and Liverpool canal, Merseyside, UK"
295,19.8105708551289,9.12711417924729,10.1721794534006,-21.3793645954892,"Schoolfield","Spirogyra sp","respiration rate",18.2483225048653,"freshwater","Leeds and Liverpool canal, Merseyside, UK"
296,83.8148723879694,69.4874484915139,72.962931013591,73.8238309283726,"cubic","Chlorella vulgaris","net photosynthesis rate",84.6037706973143,"freshwater","Texas University"
297,12.0817525000771,9.64506571241321,NA,NA,"cubic","Chlorella vulgaris","net photosynthesis rate",12.870650809422,"freshwater","Texas University"
298,32.6735057673219,34.6654683995886,NA,NA,"quadratic","Isochrysis galbana","net photosynthesis rate",32.4571463635432,"marine","Ben Amotz, Israel limnological and Oceanographic Research ltd"
299,-13.2581240985039,-16.8535016761875,NA,NA,"cubic","Isochrysis galbana","net photosynthesis rate",-13.4744835022826,"marine","Ben Amotz, Israel limnological and Oceanographic Research ltd"
300,65.95645401552,66.3454138616407,NA,55.6554895238965,"Schoolfield","Synechococcus sp.","net photosynthesis rate",66.2742201822393,"freshwater","Texas University"
301,19.7710436018039,20.6147992042857,NA,20.7019948352266,"quadratic","Synechococcus sp.","net photosynthesis rate",20.0888097685232,"freshwater","Texas University"
302,146.768768186282,144.280312486806,149.10061057416,NA,"cubic","Aldrovanda vesiculosa","net photosynthesis rate",150.751697280498,"freshwater","Lake Dlugie, E Poland"
303,79.1870145843121,79.6886205565937,NA,81.1372964800512,"quadratic","Aldrovanda vesiculosa","respiration rate",83.7289914480287,"freshwater","Lake Dlugie, E Poland"
304,12.0951808862727,13.3636142424636,NA,NA,"quadratic","Cymodocea nodosa","gross photosynthesis rate",10.5329325360091,"marine","Malta"
305,19.7034135008944,19.3612281782987,17.553060674347,19.7851316276041,"Briere","Posidonia oceanica","gross photosynthesis rate",18.8704513778066,"marine","Malta"
306,18.9273983965375,14.3608371278049,NA,22.2535064960137,"cubic","Cymodocea nodosa","respiration rate",18.0944362734498,"marine","Malta"
307,-0.827249628675737,-6.66313550609205,NA,12.9742526686447,"cubic","Posidonia oceanica","respiration rate",-1.66021175176352,"marine","Malta"
308,30.2350396600044,27.6964745051693,NA,34.288067687628,"cubic","Ipomoea batatas","respiration rate",34.9472549813962,"terrestrial","Department of Botany, university of Toronto, Toronto, Ontario, Canada"
309,45.7141487602304,40.9494762410432,NA,44.9366843861336,"cubic","Ipomoea batatas","net photosynthesis rate",50.7465349123163,"terrestrial","Department of Botany, university of Toronto, Toronto, Ontario, Canada"
310,55.4709268586456,57.4687706176634,86.7095974685788,66.7154681001023,"quadratic","Ipomoea batatas","net photosynthesis rate",60.5033130107315,"terrestrial","Department of Botany, university of Toronto, Toronto, Ontario, Canada"
311,97.1654702101052,77.9409291059628,91.9070450071127,NA,"cubic","Ipomoea batatas","net photosynthesis rate",102.197856362191,"terrestrial","Department of Botany, university of Toronto, Toronto, Ontario, Canada"
312,99.9085123612598,101.849388482345,NA,NA,"quadratic","Triticum durum","net photosynthesis rate",105.237330401961,"terrestrial","University of Arizona Maricopa Agricultural Center"
313,63.0021477590387,64.2166908729704,NA,NA,"quadratic","Triticum durum","net photosynthesis rate",67.5441246227552,"terrestrial","University of Arizona Maricopa Agricultural Center"
314,24.2792436324096,17.1396273753321,16.8153191345036,14.4752290226551,"Schoolfield","Zea mays","net photosynthesis rate",22.716995282146,"terrestrial","Beltsville Agricultural Center, Beltsville, MD, USA"
315,28.0048408653761,-19.9447858846577,24.8728727972474,17.3968740001213,"cubic","Zea mays","net photosynthesis rate",26.4425925151125,"terrestrial","Beltsville Agricultural Center, Beltsville, MD, USA"
316,7.96288074333935,4.34887190447923,5.82557898501791,-8.30699433949929,"Schoolfield","Zea mays","respiration rate",6.40063239307575,"terrestrial","Beltsville Agricultural Center, Beltsville, MD, USA"
317,11.3999188986798,4.62499086424066,8.84754445687078,-23.0418496470886,"Schoolfield","Zea mays","respiration rate",9.83767054841622,"terrestrial","Beltsville Agricultural Center, Beltsville, MD, USA"
318,1282.14755377722,1282.05862670898,NA,1274.82904194966,"Schoolfield","Quercus ilex","net photosynthesis rate",1297.68084333118,"terrestrial","Nago, near Arco"
319,48.7948559993016,49.9886660672343,47.2240574931088,48.862826592968,"Briere","Dactylis glomerata","net photosynthesis rate",47.232607649038,"terrestrial","Sintra-Portugal, Aberystwyth-Wales, Hattfjelldal-Norway)"
320,-33.2698611721968,-32.3462512758095,NA,NA,"quadratic","Quercus myrsinaefolia","respiration rate",-31.6782800810033,"terrestrial","Biological Institute, Graduate School of Science, Tohoku University, Aoba, Sensai, Japan"
321,-39.3366444052605,-37.4407560371458,NA,-36.2421233283763,"quadratic","Quercus myrsinaefolia","respiration rate",-36.2462895163014,"terrestrial","Biological Institute, Graduate School of Science, Tohoku University, Aoba, Sensai, Japan"
322,61.926455038061,61.1728067766452,NA,60.2372138879672,"Schoolfield","Quercus myrsinaefolia","gross photosynthesis rate",66.6386703594528,"terrestrial","Biological Institute, Graduate School of Science, Tohoku University, Aoba, Sensai, Japan"
323,129.563872011864,131.520688449396,129.584535310208,132.125309573826,"quadratic","Quercus myrsinaefolia","gross photosynthesis rate",135.54990225773,"terrestrial","Biological Institute, Graduate School of Science, Tohoku University, Aoba, Sensai, Japan"
324,3.46647311581571,-21.2355377658531,-28.8301795072687,-18.7927888517898,"Briere","Tidestromia oblongifolia","net photosynthesis rate",5.40609971496772,"terrestrial","Department of Biological Sciences, Stanford University, Stanford, California"
325,0.327554409533102,-5.25347868614054,NA,-2.5504992691163,"cubic","Atriplex glabriuscula","net photosynthesis rate",0.111195005754355,"terrestrial","Department of Biological Sciences, Stanford University, Stanford, California"
326,25.1075876267488,15.8558975886936,NA,13.2209594360673,"Schoolfield","Phaseolus vulgaris","net photosynthesis rate",25.4253537934682,"terrestrial","Outdoor garden, Biological Sciences Department of Biology, University of Nevada, Reno, Nevada, USA"
327,9.7342638084663,9.92645608407967,NA,11.3587496293178,"quadratic","Phaseolus vulgaris","net photosynthesis rate",10.5231621178112,"terrestrial","Outdoor garden, Biological Sciences Department of Biology, University of Nevada, Reno, Nevada, USA"
328,27.7907388357103,24.9926450324749,34.0776028165035,NA,"cubic","Capalcum annuum","net photosynthesis rate",28.1085050024297,"terrestrial","Outdoor garden, Biological Sciences Department of Biology, University of Nevada, Reno, Nevada, USA"
329,24.2154428042761,-16.7306398794276,NA,NA,"cubic","Capalcum annuum","net photosynthesis rate",24.5332089709955,"terrestrial","Outdoor garden, Biological Sciences Department of Biology, University of Nevada, Reno, Nevada, USA"
330,43.6515403393751,34.9747905308242,38.8789929819925,37.1659348683439,"cubic","Lycopersicon esculentum","net photosynthesis rate",43.4351809355963,"terrestrial","Outdoor garden, Biological Sciences Department of Biology, University of Nevada, Reno, Nevada, USA"
331,7.26383852037676,4.02127721122863,26.8719552082192,12.4400916965508,"cubic","Lycopersicon esculentum","net photosynthesis rate",7.04747911659801,"terrestrial","Outdoor garden, Biological Sciences Department of Biology, University of Nevada, Reno, Nevada, USA"
332,41.7442045754185,39.2571940323737,NA,33.4597030054306,"Schoolfield","Scrophularia desertorum","net photosynthesis rate",42.0619707421378,"terrestrial","Desert Research Institute, Biological Sciences Department of Biology, University of Nevada, Reno, Nevada, USA"
